"chargeback_id","payment_id","reason","chargeback_amount","currency","chargeback_status","opened_at"
"1926","122596","fraud","90.76","COP","open","2026-07-23T20:39:46.6322252+00:00"
"1927","213493","fraud","63.33","COP","lost","2026-08-12T04:48:46.6322252+00:00"
"1928","80822","duplicate","42","USD","won","2026-07-29T04:47:46.6322252+00:00"
"1929","203684","unauthorized","105.06","COP","won","2026-08-03T01:20:46.6322252+00:00"
"1930","35584","service_not_received","68.4","MXN","won","2026-07-18T08:09:46.6322252+00:00"
"1931","103958","service_not_received","90.18","COP","lost","2026-08-08T07:53:46.6322252+00:00"
"1932","141338","fraud","112.57","MXN","won","2026-08-03T12:01:46.6322252+00:00"
"1933","146719","fraud","5.11","USD","lost","2026-06-23T18:35:46.6322252+00:00"
"1934","155981","service_not_received","107.47","USD","lost","2026-06-22T16:22:46.6322252+00:00"
"1935","29819","fraud","122","COP","lost","2026-07-12T06:32:46.6395332+00:00"
"1936","149607","duplicate","50.25","MXN","won","2026-08-09T11:17:46.6395332+00:00"
"1937","78470","duplicate","140.22","USD","won","2026-08-02T09:40:46.6395332+00:00"
"1938","190848","fraud","38.43","MXN","won","2026-08-12T01:32:46.6395332+00:00"
"1939","29712","unauthorized","52.45","MXN","won","2026-07-20T07:13:46.6395332+00:00"
"1940","207281","duplicate","74.77","USD","won","2026-07-26T14:42:46.6395332+00:00"
"1941","101322","unauthorized","136.79","MXN","open","2026-07-02T09:20:46.6395332+00:00"
"1942","244819","duplicate","138.02","COP","won","2026-06-20T12:41:46.6395332+00:00"
"1943","207522","service_not_received","60.94","MXN","lost","2026-07-03T06:21:46.6400680+00:00"
"1944","233383","unauthorized","54.6","USD","lost","2026-06-21T18:48:46.6400680+00:00"
"1945","241158","unauthorized","148.58","MXN","open","2026-08-07T01:50:46.6400680+00:00"
"1946","167303","service_not_received","65.75","USD","won","2026-07-13T02:20:46.6400680+00:00"
"1947","60982","fraud","75.73","COP","open","2026-07-23T01:32:46.6400680+00:00"
"1948","110044","fraud","69.73","USD","won","2026-08-12T16:08:46.6400680+00:00"
"1949","110119","service_not_received","120.07","MXN","open","2026-07-21T09:32:46.6400680+00:00"
"1950","17661","fraud","138.56","MXN","won","2026-08-04T10:50:46.6400680+00:00"
"1951","109994","service_not_received","135.65","COP","won","2026-06-23T08:39:46.6400680+00:00"
"1952","38666","duplicate","34.99","USD","lost","2026-07-13T19:37:46.6400680+00:00"
"1953","121199","duplicate","108.06","USD","lost","2026-06-24T20:24:46.6400680+00:00"
"1954","183715","unauthorized","129.08","COP","won","2026-08-02T09:58:46.6400680+00:00"
"1955","222027","fraud","89.85","COP","open","2026-08-07T02:40:46.6400680+00:00"
"1956","57824","duplicate","74.45","MXN","open","2026-08-09T19:41:46.6400680+00:00"
"1957","47897","duplicate","128.82","COP","won","2026-08-08T03:38:46.6400680+00:00"
"1958","171729","fraud","15.7","MXN","open","2026-07-27T16:17:46.6400680+00:00"
"1959","22745","fraud","36.86","MXN","open","2026-06-24T08:53:46.6400680+00:00"
"1960","206763","fraud","120.51","MXN","won","2026-08-09T04:35:46.6400680+00:00"
"1961","2226","duplicate","116.55","USD","won","2026-08-01T00:27:46.6400680+00:00"
"1962","153892","fraud","42.04","USD","open","2026-06-21T06:18:46.6400680+00:00"
"1963","76464","service_not_received","85.46","USD","lost","2026-08-06T04:54:46.6400680+00:00"
"1964","17403","service_not_received","25.23","USD","won","2026-06-21T13:39:46.6400680+00:00"
"1965","167770","duplicate","90.23","COP","won","2026-06-30T05:22:46.6400680+00:00"
"1966","89915","service_not_received","8.54","COP","lost","2026-08-06T12:18:46.6400680+00:00"
"1967","206014","unauthorized","37.96","COP","won","2026-08-07T00:22:46.6400680+00:00"
"1968","225976","service_not_received","16.93","COP","open","2026-07-30T08:31:46.6400680+00:00"
"1969","238553","service_not_received","64.72","MXN","won","2026-07-09T09:41:46.6400680+00:00"
"1970","38645","unauthorized","136.54","MXN","open","2026-07-19T01:19:46.6400680+00:00"
"1971","107828","duplicate","76.47","MXN","lost","2026-08-02T18:42:46.6400680+00:00"
"1972","216018","unauthorized","122.99","USD","lost","2026-07-14T02:08:46.6400680+00:00"
"1973","52020","duplicate","149.66","COP","lost","2026-07-19T05:01:46.6400680+00:00"
"1974","169184","service_not_received","102.42","COP","open","2026-08-06T01:47:46.6400680+00:00"
"1975","228833","fraud","65.65","COP","lost","2026-06-27T18:29:46.6400680+00:00"
"1976","215174","unauthorized","116.68","MXN","lost","2026-08-09T22:36:46.6400680+00:00"
"1977","36433","unauthorized","35.95","COP","won","2026-07-10T15:14:46.6400680+00:00"
"1978","199980","duplicate","117.77","COP","won","2026-08-18T12:30:46.6400680+00:00"
"1979","49959","duplicate","31.12","MXN","open","2026-07-06T11:48:46.6400680+00:00"
"1980","122069","duplicate","14.51","COP","lost","2026-06-26T09:39:46.6400680+00:00"
"1981","2403","fraud","107.86","MXN","lost","2026-07-02T19:54:46.6400680+00:00"
"1982","54275","duplicate","17.29","MXN","open","2026-06-26T14:20:46.6400680+00:00"
"1983","196244","fraud","60.51","MXN","lost","2026-08-05T07:45:46.6400680+00:00"
"1984","177266","unauthorized","51.76","USD","won","2026-08-10T11:15:46.6400680+00:00"
"1985","16727","duplicate","148.59","MXN","open","2026-07-05T00:45:46.6400680+00:00"
"1986","142728","unauthorized","46.29","COP","won","2026-07-09T09:34:46.6400680+00:00"
"1987","59769","fraud","17.11","MXN","won","2026-06-29T03:23:46.6400680+00:00"
"1988","185934","duplicate","107.33","USD","won","2026-07-11T01:06:46.6400680+00:00"
"1989","79263","fraud","67.47","COP","lost","2026-07-14T04:07:46.6400680+00:00"
"1990","117102","unauthorized","130.18","USD","lost","2026-07-07T22:08:46.6400680+00:00"
"1991","147020","service_not_received","145.19","MXN","open","2026-07-16T06:56:46.6400680+00:00"
"1992","183894","fraud","112.49","USD","open","2026-07-18T17:14:46.6400680+00:00"
"1993","69212","fraud","58.21","MXN","open","2026-07-21T23:31:46.6400680+00:00"
"1994","181727","fraud","27.12","MXN","lost","2026-07-21T21:06:46.6400680+00:00"
"1995","136522","service_not_received","84.78","COP","lost","2026-08-01T16:24:46.6400680+00:00"
"1996","198557","fraud","16.33","COP","lost","2026-07-20T16:12:46.6400680+00:00"
"1997","4991","unauthorized","117.77","COP","open","2026-08-01T22:02:46.6400680+00:00"
"1998","9966","duplicate","97.26","USD","won","2026-06-29T10:54:46.6400680+00:00"
"1999","98154","service_not_received","73.72","MXN","lost","2026-08-06T10:10:46.6400680+00:00"
"2000","58542","service_not_received","103.09","USD","won","2026-08-18T20:55:46.6400680+00:00"
