"settlement_id","payment_id","processor","gross_amount","processor_fee","net_amount","currency","settlement_status","settled_at"
"5593","196671","adyen","126.75","4.91","121.84","MXN","settled","2026-08-01T02:15:44.0873534+00:00"
"5594","49225","paypal","43.28","1.22","42.06","USD","settled","2026-08-12T08:53:44.0873534+00:00"
"5595","42058","paypal","78.38","2.73","75.65","COP","settled","2026-08-19T00:25:44.0873534+00:00"
"5596","151977","stripe","110.48","3.44","107.04","COP","settled","2026-07-31T19:24:44.0873534+00:00"
"5597","97638","paypal","66.51","1.74","64.77","COP","settled","2026-07-20T21:51:44.0873534+00:00"
"5598","78700","paypal","97.15","2.44","94.71","MXN","pending","2026-08-03T07:29:44.0873534+00:00"
"5599","225456","paypal","128.92","4.75","124.17","MXN","pending","2026-07-28T16:19:44.0873534+00:00"
"5600","88487","stripe","23.84","0.61","23.23","USD","settled","2026-08-10T19:17:44.0873534+00:00"
"5601","243167","adyen","48.02","1.52","46.5","COP","settled","2026-07-23T23:08:44.0873534+00:00"
"5602","123106","paypal","122.5","2.99","119.51","MXN","settled","2026-07-27T23:11:44.0873534+00:00"
"5603","230165","adyen","94.42","3.61","90.81","USD","pending","2026-08-07T01:32:44.0873534+00:00"
"5604","8089","paypal","46.98","1.42","45.56","MXN","settled","2026-07-22T03:06:44.0873534+00:00"
"5605","22678","adyen","62.82","2.35","60.47","COP","pending","2026-07-24T11:58:44.0873534+00:00"
"5606","154054","adyen","94.18","3.01","91.17","USD","settled","2026-08-10T07:56:44.0873534+00:00"
"5607","243004","adyen","82.59","1.82","80.77","USD","settled","2026-07-30T20:44:44.0873534+00:00"
"5608","126696","adyen","81.13","2.08","79.05","COP","pending","2026-08-01T01:51:44.0873534+00:00"
"5609","28762","stripe","51.18","1.74","49.44","MXN","settled","2026-07-27T21:11:44.0873534+00:00"
"5610","6531","stripe","62.62","2.48","60.14","MXN","settled","2026-08-05T17:08:44.0873534+00:00"
"5611","237573","adyen","67.1","1.74","65.36","COP","settled","2026-08-08T07:30:44.0873534+00:00"
"5612","225781","adyen","12.81","0.46","12.35","USD","settled","2026-08-16T12:08:44.0893628+00:00"
"5613","133509","stripe","129.92","5.06","124.86","COP","settled","2026-08-06T01:44:44.0893628+00:00"
"5614","111815","stripe","64.69","2.41","62.28","USD","pending","2026-07-21T00:58:44.0893628+00:00"
"5615","1874","adyen","98.52","2.62","95.9","COP","settled","2026-08-08T19:26:44.0893628+00:00"
"5616","41442","stripe","61.99","1.67","60.32","COP","settled","2026-08-14T19:03:44.0893628+00:00"
"5617","20198","paypal","128.82","3.87","124.95","USD","settled","2026-07-29T17:14:44.0893628+00:00"
"5618","198945","paypal","120.85","4.63","116.22","COP","settled","2026-08-04T13:37:44.0893628+00:00"
"5619","174774","paypal","139.61","3.15","136.46","COP","settled","2026-08-01T09:58:44.0893628+00:00"
"5620","19694","adyen","28.51","0.82","27.69","COP","settled","2026-07-26T19:23:44.0893628+00:00"
"5621","172345","paypal","9.54","0.3","9.24","COP","pending","2026-08-10T03:07:44.0893628+00:00"
"5622","203482","paypal","33.95","1.15","32.8","COP","pending","2026-07-22T05:12:44.0893628+00:00"
"5623","243163","adyen","59.51","1.31","58.2","MXN","pending","2026-08-13T01:23:44.0893628+00:00"
"5624","124867","paypal","62.74","2.31","60.43","USD","pending","2026-07-30T21:05:44.0893628+00:00"
"5625","237786","stripe","115.94","4.61","111.33","MXN","settled","2026-08-17T22:06:44.0893628+00:00"
"5626","124646","adyen","26.06","0.72","25.34","MXN","settled","2026-08-10T21:41:44.0893628+00:00"
"5627","169336","paypal","44.89","1.48","43.41","COP","settled","2026-08-17T21:00:44.0893628+00:00"
"5628","48353","paypal","26.13","1.03","25.1","USD","pending","2026-07-25T16:28:44.0893628+00:00"
"5629","243121","paypal","99.27","3.94","95.33","MXN","settled","2026-07-27T23:43:44.0893628+00:00"
"5630","97937","adyen","140.88","5.41","135.47","MXN","settled","2026-08-07T17:37:44.0893628+00:00"
"5631","108129","adyen","26.44","0.55","25.89","USD","settled","2026-08-17T19:32:44.0893628+00:00"
"5632","19751","adyen","97.76","3.61","94.15","COP","settled","2026-07-25T09:02:44.0893628+00:00"
"5633","124689","stripe","117.09","4.48","112.61","USD","settled","2026-07-22T00:17:44.0893628+00:00"
"5634","57904","adyen","129.51","4.57","124.94","MXN","settled","2026-08-06T07:20:44.0893628+00:00"
"5635","162765","adyen","53.39","1.46","51.93","COP","settled","2026-07-20T01:06:44.0893628+00:00"
"5636","149499","adyen","149.22","3.49","145.73","MXN","settled","2026-08-08T19:59:44.0893628+00:00"
"5637","154822","stripe","62.78","1.36","61.42","COP","settled","2026-07-28T21:09:44.0893628+00:00"
"5638","216710","adyen","85.28","1.94","83.34","COP","settled","2026-07-29T11:11:44.0893628+00:00"
"5639","188763","adyen","19.33","0.74","18.59","USD","settled","2026-07-21T08:30:44.0893628+00:00"
"5640","176687","paypal","123.82","3.34","120.48","USD","settled","2026-08-13T20:12:44.0893628+00:00"
"5641","184887","paypal","98.99","3.17","95.82","COP","settled","2026-08-04T14:03:44.0893628+00:00"
"5642","231136","paypal","19.18","0.4","18.78","COP","settled","2026-08-17T02:24:44.0913714+00:00"
"5643","66663","paypal","34.76","0.94","33.82","USD","settled","2026-07-20T15:10:44.0913714+00:00"
"5644","163327","adyen","30.08","0.82","29.26","MXN","settled","2026-08-05T17:38:44.0913714+00:00"
"5645","94161","paypal","9","0.25","8.75","COP","pending","2026-08-10T14:57:44.0913714+00:00"
"5646","152437","stripe","142.44","3.12","139.32","MXN","settled","2026-07-22T18:32:44.0913714+00:00"
"5647","154164","stripe","14.61","0.47","14.14","COP","settled","2026-08-17T19:13:44.0913714+00:00"
"5648","186254","paypal","67.04","2.36","64.68","USD","pending","2026-07-24T22:37:44.0913714+00:00"
"5649","88383","adyen","61.82","1.59","60.23","MXN","pending","2026-08-13T07:06:44.0913714+00:00"
"5650","225383","paypal","98.14","3.08","95.06","MXN","settled","2026-08-03T20:17:44.0913714+00:00"
"5651","228265","paypal","33.24","0.86","32.38","COP","settled","2026-07-20T02:33:44.0913714+00:00"
"5652","113160","stripe","105.85","3.46","102.39","USD","pending","2026-08-17T03:39:44.0913714+00:00"
"5653","82457","adyen","35.53","1.21","34.32","COP","settled","2026-07-31T12:57:44.0913714+00:00"
"5654","92992","stripe","5.6","0.2","5.4","MXN","settled","2026-07-22T18:38:44.0913714+00:00"
"5655","65371","stripe","97.51","3.05","94.46","MXN","pending","2026-08-07T21:29:44.0913714+00:00"
"5656","104291","paypal","89.64","2.59","87.05","COP","settled","2026-07-21T11:32:44.0913714+00:00"
"5657","46118","paypal","47.85","1.17","46.68","USD","settled","2026-07-24T00:36:44.0913714+00:00"
"5658","200271","stripe","24.75","0.64","24.11","MXN","settled","2026-08-07T20:16:44.0913714+00:00"
"5659","235295","paypal","20.87","0.75","20.12","USD","settled","2026-07-29T10:36:44.0913714+00:00"
"5660","189841","paypal","105.59","2.82","102.77","MXN","settled","2026-07-23T22:33:44.0913714+00:00"
"5661","74173","paypal","54.1","1.69","52.41","MXN","pending","2026-08-12T02:32:44.0913714+00:00"
"5662","98069","stripe","43.12","1","42.12","USD","pending","2026-08-12T17:05:44.0913714+00:00"
"5663","204230","stripe","48.15","1.02","47.13","USD","pending","2026-08-16T13:14:44.0913714+00:00"
"5664","55338","stripe","15.84","0.56","15.28","USD","settled","2026-07-29T14:41:44.0913714+00:00"
"5665","82398","stripe","14.44","0.51","13.93","MXN","settled","2026-08-01T09:12:44.0913714+00:00"
"5666","99661","adyen","94.15","2.61","91.54","MXN","settled","2026-08-15T14:45:44.0913714+00:00"
"5667","136354","paypal","47.3","1.04","46.26","COP","settled","2026-07-24T15:39:44.0913714+00:00"
"5668","215159","adyen","53.09","2.09","51","MXN","settled","2026-08-06T19:13:44.0913714+00:00"
"5669","78240","adyen","120.37","4.01","116.36","MXN","pending","2026-07-22T22:40:44.0913714+00:00"
"5670","136163","adyen","113.73","3.51","110.22","COP","settled","2026-08-10T12:22:44.0913714+00:00"
"5671","92956","adyen","95.69","2.52","93.17","USD","settled","2026-08-14T22:12:44.0913714+00:00"
"5672","246821","stripe","142.62","3.33","139.29","USD","settled","2026-08-05T19:55:44.0933794+00:00"
"5673","186790","stripe","26.03","0.98","25.05","COP","settled","2026-07-27T08:52:44.0933794+00:00"
"5674","239903","paypal","74.54","2.13","72.41","USD","settled","2026-08-06T15:55:44.0933794+00:00"
"5675","154497","stripe","121.6","3.95","117.65","USD","settled","2026-07-19T18:23:44.0933794+00:00"
"5676","81616","paypal","61.11","2.04","59.07","COP","settled","2026-07-20T03:09:44.0933794+00:00"
"5677","225081","stripe","37.42","1.36","36.06","COP","pending","2026-08-10T11:54:44.0933794+00:00"
"5678","131917","paypal","43.23","1.55","41.68","COP","settled","2026-08-05T21:07:44.0933794+00:00"
"5679","156514","stripe","103.39","3.93","99.46","USD","pending","2026-08-12T05:14:44.0933794+00:00"
"5680","153449","adyen","16.28","0.5","15.78","COP","settled","2026-08-10T02:22:44.0933794+00:00"
"5681","105403","paypal","52.08","1.09","50.99","COP","settled","2026-08-07T04:31:44.0933794+00:00"
"5682","245149","adyen","71.63","2.4","69.23","MXN","settled","2026-08-19T07:17:44.0933794+00:00"
"5683","26706","paypal","104.87","2.24","102.63","USD","settled","2026-07-21T00:03:44.0933794+00:00"
"5684","178282","stripe","26.81","0.82","25.99","MXN","settled","2026-08-11T15:39:44.0933794+00:00"
"5685","248260","paypal","131.24","5.05","126.19","COP","settled","2026-08-12T09:11:44.0933794+00:00"
"5686","60468","adyen","5.41","0.18","5.23","MXN","settled","2026-07-28T11:18:44.0933794+00:00"
"5687","182420","paypal","76.96","1.96","75","COP","settled","2026-07-20T23:51:44.0933794+00:00"
"5688","27449","adyen","118.47","4.47","114","MXN","settled","2026-08-01T15:39:44.0933794+00:00"
"5689","237374","adyen","42.92","1.62","41.3","COP","pending","2026-08-07T22:28:44.0933794+00:00"
"5690","124644","stripe","45.43","1.62","43.81","MXN","settled","2026-08-10T03:39:44.0933794+00:00"
"5691","56835","paypal","44.09","0.94","43.15","COP","settled","2026-08-08T12:41:44.0933794+00:00"
"5692","20523","stripe","111.12","3.68","107.44","COP","settled","2026-07-23T21:14:44.0933794+00:00"
"5693","241153","adyen","56.61","2.06","54.55","MXN","settled","2026-08-08T05:44:44.0933794+00:00"
"5694","132349","adyen","139.33","3.65","135.68","USD","pending","2026-07-21T06:25:44.0933794+00:00"
"5695","108786","paypal","16.9","0.46","16.44","COP","settled","2026-08-10T09:11:44.0933794+00:00"
"5696","10454","adyen","54.48","1.58","52.9","USD","settled","2026-08-05T07:59:44.0933794+00:00"
"5697","171465","paypal","112.19","4.27","107.92","MXN","settled","2026-07-29T19:57:44.0933794+00:00"
"5698","42194","paypal","89.36","2.73","86.63","USD","settled","2026-08-01T05:28:44.0933794+00:00"
"5699","143112","stripe","29.05","0.79","28.26","USD","settled","2026-08-16T09:04:44.0933794+00:00"
"5700","243047","adyen","18.64","0.6","18.04","USD","pending","2026-07-31T09:31:44.0933794+00:00"
"5701","211053","paypal","72.48","2.28","70.2","USD","settled","2026-08-09T12:28:44.0933794+00:00"
"5702","111708","stripe","34.25","0.78","33.47","COP","pending","2026-07-19T18:59:44.0933794+00:00"
"5703","203880","paypal","64.34","2","62.34","COP","settled","2026-08-07T23:24:44.0933794+00:00"
"5704","153609","paypal","84.8","2.62","82.18","USD","pending","2026-07-24T21:12:44.0933794+00:00"
"5705","30477","stripe","105","2.18","102.82","COP","settled","2026-08-07T00:03:44.0933794+00:00"
"5706","239160","paypal","145.48","3.66","141.82","MXN","settled","2026-07-28T20:18:44.0933794+00:00"
"5707","20691","adyen","9.35","0.3","9.05","MXN","settled","2026-08-06T22:34:44.0933794+00:00"
"5708","37974","stripe","117.36","4.69","112.67","USD","settled","2026-07-20T18:58:44.0933794+00:00"
"5709","35105","adyen","91.63","2.68","88.95","MXN","settled","2026-08-17T06:26:44.0933794+00:00"
"5710","124293","adyen","139.84","5.4","134.44","COP","settled","2026-08-16T22:26:44.0933794+00:00"
"5711","84495","adyen","112.18","2.65","109.53","COP","settled","2026-08-05T10:16:44.0933794+00:00"
"5712","29135","stripe","113.24","4.02","109.22","COP","settled","2026-07-21T03:56:44.0933794+00:00"
"5713","99573","adyen","87.55","2.82","84.73","USD","settled","2026-07-28T18:22:44.0933794+00:00"
"5714","164452","adyen","115.39","4.12","111.27","USD","settled","2026-08-09T02:01:44.0933794+00:00"
"5715","4603","stripe","82.33","2.91","79.42","USD","settled","2026-08-10T16:29:44.0933794+00:00"
"5716","239041","stripe","50.95","1.23","49.72","MXN","settled","2026-08-15T00:00:44.0933794+00:00"
"5717","28635","stripe","135.69","3.89","131.8","COP","pending","2026-08-05T20:41:44.0933794+00:00"
"5718","28551","stripe","77.25","2.48","74.77","COP","settled","2026-07-31T18:09:44.0933794+00:00"
"5719","114359","adyen","28.96","0.88","28.08","USD","settled","2026-08-05T22:35:44.0933794+00:00"
"5720","145400","stripe","73.66","1.95","71.71","MXN","settled","2026-08-10T10:26:44.0933794+00:00"
"5721","176130","paypal","140.03","4.56","135.47","COP","settled","2026-07-29T12:42:44.0933794+00:00"
"5722","16212","stripe","99.8","2.97","96.83","MXN","settled","2026-08-05T23:39:44.0933794+00:00"
"5723","160771","stripe","103.22","3.6","99.62","MXN","settled","2026-08-07T19:50:44.0933794+00:00"
"5724","39701","stripe","118.49","2.46","116.03","COP","settled","2026-08-07T19:09:44.0933794+00:00"
"5725","94832","stripe","96.44","2.65","93.79","COP","pending","2026-07-23T08:04:44.0933794+00:00"
"5726","21073","paypal","74.82","2.84","71.98","COP","pending","2026-07-20T23:36:44.0982544+00:00"
"5727","243586","adyen","95.04","2.41","92.63","MXN","pending","2026-07-22T03:46:44.0982544+00:00"
"5728","106067","paypal","139.89","4.66","135.23","COP","settled","2026-08-04T15:05:44.0982544+00:00"
"5729","32273","paypal","61.3","2.37","58.93","USD","settled","2026-08-17T09:47:44.0982544+00:00"
"5730","106869","stripe","54","2.05","51.95","USD","settled","2026-08-19T06:53:44.0982544+00:00"
"5731","184109","adyen","137.44","3.22","134.22","USD","settled","2026-08-01T04:44:44.0982544+00:00"
"5732","106135","stripe","31.78","1.12","30.66","USD","pending","2026-07-28T19:52:44.0982544+00:00"
"5733","157161","paypal","36.66","1.04","35.62","MXN","settled","2026-08-03T03:58:44.0982544+00:00"
"5734","121890","adyen","26.88","0.95","25.93","COP","settled","2026-08-06T22:00:44.0982544+00:00"
"5735","224482","paypal","103.54","2.21","101.33","USD","settled","2026-07-23T01:04:44.0982544+00:00"
"5736","153707","stripe","34.12","0.69","33.43","MXN","settled","2026-08-19T06:58:44.0982544+00:00"
"5737","214555","paypal","117.49","3.57","113.92","COP","pending","2026-08-19T13:51:44.0982544+00:00"
"5738","166635","adyen","15.62","0.41","15.21","COP","settled","2026-07-29T21:00:44.0982544+00:00"
"5739","54465","paypal","136.78","2.92","133.86","USD","pending","2026-08-16T17:51:44.0982544+00:00"
"5740","44611","adyen","64.71","2.03","62.68","USD","settled","2026-08-16T03:10:44.0992635+00:00"
"5741","158730","stripe","136.27","4.84","131.43","COP","settled","2026-08-06T10:35:44.0992635+00:00"
"5742","195914","adyen","27.31","0.74","26.57","MXN","pending","2026-08-13T20:40:44.0992635+00:00"
"5743","30990","paypal","29.01","0.98","28.03","COP","pending","2026-08-03T19:27:44.0992635+00:00"
"5744","185112","paypal","39.54","1.39","38.15","MXN","settled","2026-08-02T15:16:44.0992635+00:00"
"5745","95231","stripe","145.58","3.51","142.07","USD","pending","2026-08-14T08:23:44.0992635+00:00"
"5746","235436","paypal","109.39","2.2","107.19","USD","settled","2026-07-19T16:48:44.0992635+00:00"
"5747","73374","paypal","130.78","5.21","125.57","COP","pending","2026-08-08T23:11:44.0992635+00:00"
"5748","204754","stripe","141.31","5.1","136.21","COP","settled","2026-07-22T20:19:44.0992635+00:00"
"5749","71332","paypal","17.81","0.67","17.14","MXN","settled","2026-08-13T03:02:44.0992635+00:00"
"5750","175533","stripe","142.8","5.67","137.13","COP","settled","2026-07-21T10:00:44.0992635+00:00"
"5751","224612","adyen","88.79","2.19","86.6","COP","settled","2026-07-23T07:48:44.0992635+00:00"
"5752","242752","adyen","133.79","4.9","128.89","COP","settled","2026-07-29T23:15:44.0992635+00:00"
"5753","117887","adyen","73.09","1.87","71.22","MXN","settled","2026-07-27T01:26:44.0992635+00:00"
"5754","246979","adyen","87.91","1.89","86.02","USD","settled","2026-08-12T16:56:44.0992635+00:00"
"5755","152337","stripe","141.77","3.91","137.86","COP","settled","2026-08-11T10:28:44.0992635+00:00"
"5756","71649","adyen","15.53","0.33","15.2","MXN","settled","2026-08-05T04:21:44.0992635+00:00"
"5757","222006","stripe","80.6","3.18","77.42","MXN","settled","2026-07-23T18:22:44.0992635+00:00"
"5758","70230","stripe","80.91","2.88","78.03","MXN","pending","2026-08-12T14:24:44.0992635+00:00"
"5759","130504","stripe","29.98","0.92","29.06","USD","settled","2026-08-05T04:36:44.0992635+00:00"
"5760","169547","paypal","71.56","2.84","68.72","COP","settled","2026-07-26T08:41:44.0992635+00:00"
"5761","61713","stripe","82.95","2.23","80.72","MXN","settled","2026-08-05T16:27:44.0992635+00:00"
"5762","226114","stripe","14.4","0.48","13.92","USD","settled","2026-08-05T17:51:44.0992635+00:00"
"5763","66501","adyen","127.02","3.57","123.45","MXN","settled","2026-08-03T11:43:44.0992635+00:00"
"5764","200039","stripe","59.56","1.83","57.73","MXN","settled","2026-08-05T16:39:44.0992635+00:00"
"5765","101007","adyen","38.15","1.33","36.82","MXN","settled","2026-07-29T02:46:44.0992635+00:00"
"5766","224829","adyen","82.52","1.93","80.59","MXN","settled","2026-08-09T03:41:44.0992635+00:00"
"5767","16738","stripe","100.57","3.91","96.66","COP","settled","2026-08-02T00:33:44.0992635+00:00"
"5768","41862","adyen","115.41","3.8","111.61","COP","settled","2026-08-19T15:27:44.0992635+00:00"
